opportunity_id,sales_agent,manager,account,product,product_series,industry,sales_region,office_location,deal_stage,is_won,engage_date,close_date,estimated_amount,revenue,employees,account_age_at_engage,is_subsidiary,log_company_revenue,log_employee_count,engage_month,engage_quarter,engage_year
F8F6MA24,Corliss Cosme,Cara Losch,Sumace,GTX Basic,GTX,Retail,East,Romania,Won,1,2017-09-17,2017-12-19,550,167.89,493.0,17.0,0,5.12924761542983,6.202535517187923,Sep,Q3,2017
ZXXWIGFR,Darcel Schlecht,Melvin Marxen,Cancity,GTX Pro,GTX,Retail,Central,United States,Lost,0,2017-09-17,2017-12-02,4821,718.62,2448.0,16.0,0,6.578723294908609,7.803435056952168,Sep,Q3,2017
L7CFCOR6,Darcel Schlecht,Melvin Marxen,Conecom,GTX Plus Pro,GTX,Technology,Central,United States,Won,1,2017-09-17,2017-11-28,5482,1520.66,1806.0,12.0,0,7.3275571231903545,7.499423290592229,Sep,Q3,2017
AAUTJ747,Darcel Schlecht,Melvin Marxen,Warephase,GTX Pro,GTX,Services,Central,United States,Won,1,2017-09-17,2017-12-11,4821,2041.73,5276.0,20.0,0,7.622042427493597,8.571113033405668,Sep,Q3,2017
X7VUR49L,Donn Cantrell,Rocco Neubert,Betasoloin,GTX Pro,GTX,Medical,East,United States,Won,1,2017-09-17,2017-09-26,4821,251.41,495.0,18.0,0,5.531054749533568,6.206575926724928,Sep,Q3,2017
U7L0IZLB,James Ascencio,Summer Sewald,Sunnamplex,GTX Plus Pro,GTX,Marketing,West,Poland,Lost,0,2017-09-17,2017-11-26,5482,894.37,1593.0,9.0,0,6.797237040666615,7.374001859350161,Sep,Q3,2017
THNEGVH2,Kary Hendrixson,Summer Sewald,Lexiqvolax,GTX Plus Basic,GTX,Medical,West,United States,Won,1,2017-09-17,2017-11-14,1096,1618.89,3889.0,13.0,0,7.390113524686469,8.266164436612492,Sep,Q3,2017
D1ANNMSO,Lajuana Vencill,Dustin Brinkmann,Rundofase,GTX Basic,GTX,Technology,Central,United States,Won,1,2017-09-17,2017-11-19,550,1008.06,1238.0,34.0,0,6.916774483402297,7.122059881629142,Sep,Q3,2017
LMVQ6B9P,Lajuana Vencill,Dustin Brinkmann,Funholding,GTX Plus Basic,GTX,Finance,Central,United States,Won,1,2017-09-17,2017-11-18,1096,2819.5,7227.0,26.0,1,7.944669453180031,8.885717651712119,Sep,Q3,2017
OQBVGILR,Markita Hansen,Celia Rouche,Singletechno,MG Special,MG,Retail,West,United States,Won,1,2017-09-17,2017-12-16,55,2214.94,5374.0,21.0,0,7.703431971688343,8.589513852995864,Sep,Q3,2017
7IZQJIPA,Maureen Marcano,Summer Sewald,Kan-code,GTX Pro,GTX,Software,West,United States,Won,1,2017-09-17,2017-12-27,4821,11698.03,34288.0,35.0,0,9.367261211366051,10.442579882010428,Sep,Q3,2017
7AH7F190,Reed Clapper,Rocco Neubert,Betasoloin,GTX Basic,GTX,Medical,East,United States,Lost,0,2017-09-17,2017-11-27,550,251.41,495.0,18.0,0,5.531054749533568,6.206575926724928,Sep,Q3,2017
ME0LMBYL,Reed Clapper,Rocco Neubert,Initech,GTX Plus Basic,GTX,Telecommunications,East,United States,Lost,0,2017-09-17,2017-12-21,1096,6395.05,20275.0,23.0,0,8.763435891309156,9.91719319959224,Sep,Q3,2017
KODTODAA,Reed Clapper,Rocco Neubert,Betasoloin,GTX Plus Pro,GTX,Medical,East,United States,Lost,0,2017-09-17,2017-11-12,5482,251.41,495.0,18.0,0,5.531054749533568,6.206575926724928,Sep,Q3,2017
RENW2N0H,Reed Clapper,Rocco Neubert,Bioplex,GTX Pro,GTX,Medical,East,United States,Won,1,2017-09-17,2017-11-19,4821,326.82,1016.0,26.0,0,5.792464677261214,6.92461239604856,Sep,Q3,2017
9F407X6U,Rosalina Dieter,Celia Rouche,Konex,MG Special,MG,Technology,West,United States,Won,1,2017-09-17,2017-12-02,55,7708.38,13756.0,37.0,0,8.950193048278516,9.529303064460995,Sep,Q3,2017
S0MZHYQC,Zane Levy,Summer Sewald,Konex,GTX Pro,GTX,Technology,West,United States,Won,1,2017-09-17,2017-09-27,4821,7708.38,13756.0,37.0,0,8.950193048278516,9.529303064460995,Sep,Q3,2017
HP9TUR60,Daniell Hammack,Rocco Neubert,Initech,GTX Pro,GTX,Telecommunications,East,United States,Won,1,2017-09-18,2017-12-24,4821,6395.05,20275.0,23.0,0,8.763435891309156,9.91719319959224,Sep,Q3,2017
P4PKECH7,Darcel Schlecht,Melvin Marxen,Gogozoom,GTX Basic,GTX,Telecommunications,Central,United States,Lost,0,2017-09-18,2017-09-24,550,86.68,187.0,10.0,1,4.473693823199706,5.236441962829949,Sep,Q3,2017
USL5PZ4O,Darcel Schlecht,Melvin Marxen,Stanredtax,GTX Pro,GTX,Finance,Central,United States,Won,1,2017-09-18,2017-12-06,4821,1698.2,3798.0,30.0,0,7.43791283104762,8.242493153187626,Sep,Q3,2017
3DM5SSI5,Darcel Schlecht,Melvin Marxen,Warephase,GTX Pro,GTX,Services,Central,United States,Won,1,2017-09-18,2017-11-05,4821,2041.73,5276.0,20.0,0,7.622042427493597,8.571113033405668,Sep,Q3,2017
D40ALWGC,Donn Cantrell,Rocco Neubert,Mathtouch,GTX Plus Pro,GTX,Marketing,East,Jordan,Lost,0,2017-09-18,2017-09-28,5482,3027.46,9516.0,33.0,0,8.015809518475102,9.160834952072344,Sep,Q3,2017
524QUXI2,Donn Cantrell,Rocco Neubert,Xx-zobam,GTX Plus Pro,GTX,Entertainment,East,United States,Lost,0,2017-09-18,2017-11-26,5482,3838.39,8274.0,28.0,0,8.253068778796447,9.020994200245264,Sep,Q3,2017
8W35TVOQ,Hayden Neloms,Celia Rouche,Faxquote,MG Advanced,MG,Telecommunications,West,United States,Won,1,2017-09-18,2017-12-02,3393,1825.82,5595.0,22.0,1,7.510332029356891,8.629807335785372,Sep,Q3,2017
3D6LLPA1,Jonathan Berthelot,Melvin Marxen,Funholding,GTX Plus Basic,GTX,Finance,Central,United States,Lost,0,2017-09-18,2017-12-05,1096,2819.5,7227.0,26.0,1,7.944669453180031,8.885717651712119,Sep,Q3,2017
58QZ1YGK,Jonathan Berthelot,Melvin Marxen,Finhigh,GTX Pro,GTX,Finance,Central,United States,Won,1,2017-09-18,2017-09-27,4821,1102.43,1759.0,11.0,0,7.00617878915823,7.473069088032197,Sep,Q3,2017
OU42AWAE,Kami Bicknell,Summer Sewald,Hatfan,GTX Basic,GTX,Services,West,United States,Won,1,2017-09-18,2017-11-22,550,792.46,1299.0,35.0,0,6.676403129118039,7.170119543449628,Sep,Q3,2017
OJOJPNL6,Kary Hendrixson,Summer Sewald,Singletechno,GTX Plus Pro,GTX,Retail,West,United States,Lost,0,2017-09-18,2017-11-21,5482,2214.94,5374.0,21.0,0,7.703431971688343,8.589513852995864,Sep,Q3,2017
MENKE9IV,Kary Hendrixson,Summer Sewald,Singletechno,GTX Basic,GTX,Retail,West,United States,Won,1,2017-09-18,2017-11-30,550,2214.94,5374.0,21.0,0,7.703431971688343,8.589513852995864,Sep,Q3,2017
PXSDIDXO,Lajuana Vencill,Dustin Brinkmann,Ron-tech,GTX Basic,GTX,Medical,Central,United States,Lost,0,2017-09-18,2017-11-11,550,3922.42,6837.0,25.0,0,8.274719001401705,8.830250570199247,Sep,Q3,2017
5PIJNVMB,Lajuana Vencill,Dustin Brinkmann,Konmatfix,GTX Basic,GTX,Marketing,Central,United States,Won,1,2017-09-18,2017-11-17,550,375.43,1190.0,32.0,0,5.930732106979362,7.0825485693553,Sep,Q3,2017
ZLFKHXXI,Moses Frase,Dustin Brinkmann,Rundofase,GTX Basic,GTX,Technology,Central,United States,Won,1,2017-09-18,2017-12-25,550,1008.06,1238.0,34.0,0,6.916774483402297,7.122059881629142,Sep,Q3,2017
WIDRX5N6,Niesha Huffines,Melvin Marxen,Dontechi,GTX Plus Basic,GTX,Software,Central,United States,Won,1,2017-09-18,2017-12-23,1096,4618.0,10083.0,35.0,0,8.437933510430605,9.218705288307811,Sep,Q3,2017
HJLKGIH4,Reed Clapper,Rocco Neubert,Mathtouch,GTX Plus Basic,GTX,Marketing,East,Jordan,Lost,0,2017-09-18,2017-12-04,1096,3027.46,9516.0,33.0,0,8.015809518475102,9.160834952072344,Sep,Q3,2017
DF6A63B7,Reed Clapper,Rocco Neubert,Yearin,MG Advanced,MG,Retail,East,United States,Lost,0,2017-09-18,2017-12-20,3393,2261.05,3851.0,12.0,0,7.724026760764218,8.256347772918016,Sep,Q3,2017
T2EM55FZ,Rosie Papadopoulos,Cara Losch,Donquadtech,GTX Pro,GTX,Technology,East,United States,Won,1,2017-09-18,2017-11-15,4821,1712.68,3194.0,25.0,1,7.446398383944561,8.069342366811636,Sep,Q3,2017
KDQL1O1A,Vicki Laflamme,Celia Rouche,Dalttechnology,GTX Basic,GTX,Software,West,United States,Lost,0,2017-09-18,2017-11-05,550,98.79,96.0,4.0,1,4.603067977896221,4.574710978503383,Sep,Q3,2017
75HKH8PS,Anna Snelling,Dustin Brinkmann,Funholding,GTX Plus Basic,GTX,Finance,Central,United States,Lost,0,2017-09-19,2017-09-30,1096,2819.5,7227.0,26.0,1,7.944669453180031,8.885717651712119,Sep,Q3,2017
NK2CHYT1,Cecily Lampkin,Dustin Brinkmann,Ron-tech,GTX Plus Basic,GTX,Medical,Central,United States,Lost,0,2017-09-19,2017-11-08,1096,3922.42,6837.0,25.0,0,8.274719001401705,8.830250570199247,Sep,Q3,2017
0WGAPLOI,Darcel Schlecht,Melvin Marxen,dambase,GTX Pro,GTX,Marketing,Central,United States,Won,1,2017-09-19,2017-12-07,4821,2173.98,2928.0,22.0,1,7.684774748078207,7.982416346827733,Sep,Q3,2017
GXPA5D3A,Darcel Schlecht,Melvin Marxen,Domzoom,GTX Pro,GTX,Entertainment,Central,United States,Won,1,2017-09-19,2017-09-29,4821,217.87,551.0,19.0,0,5.3884779462559935,6.313548046277095,Sep,Q3,2017
8598PVIX,Elease Gluck,Celia Rouche,Groovestreet,MG Special,MG,Retail,West,United States,Won,1,2017-09-19,2017-11-11,55,223.8,299.0,14.0,0,5.415211118019536,5.703782474656201,Sep,Q3,2017
VKM2BCMV,Jonathan Berthelot,Melvin Marxen,Inity,GTX Pro,GTX,Marketing,Central,United States,Won,1,2017-09-19,2017-09-25,4821,2403.58,8801.0,31.0,0,7.785130531114553,9.082734247371036,Sep,Q3,2017
9N7LHW38,Kami Bicknell,Summer Sewald,Newex,GTX Pro,GTX,Services,West,Germany,Lost,0,2017-09-19,2017-09-29,4821,1012.72,3492.0,26.0,0,6.921382011896794,8.158516244806831,Sep,Q3,2017
BKMYW792,Kami Bicknell,Summer Sewald,Nam-zim,MG Advanced,MG,Services,West,Brazil,Lost,0,2017-09-19,2017-11-27,3393,405.59,1179.0,30.0,1,6.007805306696034,7.07326971745971,Sep,Q3,2017
3IBBBGM4,Kary Hendrixson,Summer Sewald,Fasehatice,GTX Basic,GTX,Retail,West,United States,Won,1,2017-09-19,2017-11-18,550,4968.91,7523.0,27.0,0,8.511157010274799,8.925853190420922,Sep,Q3,2017
T32P6LSX,Lajuana Vencill,Dustin Brinkmann,Rangreen,GTX Basic,GTX,Technology,Central,Panama,Won,1,2017-09-19,2017-12-16,550,2938.67,8775.0,30.0,0,7.9860526091348385,9.079776001955066,Sep,Q3,2017
B944EMXZ,Marty Freudenburg,Melvin Marxen,Codehow,GTX Plus Basic,GTX,Software,Central,United States,Lost,0,2017-09-19,2017-11-23,1096,2714.9,2641.0,19.0,1,7.9068786691495045,7.879291485082271,Sep,Q3,2017
DOY7VMYB,Marty Freudenburg,Melvin Marxen,Warephase,GTX Plus Basic,GTX,Services,Central,United States,Lost,0,2017-09-19,2017-11-10,1096,2041.73,5276.0,20.0,0,7.622042427493597,8.571113033405668,Sep,Q3,2017
QXWLE549,Marty Freudenburg,Melvin Marxen,Gogozoom,GTX Basic,GTX,Telecommunications,Central,United States,Won,1,2017-09-19,2017-11-17,550,86.68,187.0,10.0,1,4.473693823199706,5.236441962829949,Sep,Q3,2017
R0R0V2O5,Maureen Marcano,Summer Sewald,Finjob,GTX Pro,GTX,Employment,West,United States,Won,1,2017-09-19,2017-12-09,4821,2059.9,3644.0,29.0,0,7.630898059577463,8.201111644442758,Sep,Q3,2017
D3O1PCMO,Niesha Huffines,Melvin Marxen,Condax,MG Advanced,MG,Medical,Central,United States,Won,1,2017-09-19,2017-12-04,3393,4.54,9.0,0.0,0,1.7119945007591924,2.302585092994046,Sep,Q3,2017
G53492IF,Reed Clapper,Rocco Neubert,Massive Dynamic,GTX Pro,GTX,Entertainment,East,United States,Won,1,2017-09-19,2017-09-24,4821,665.06,1095.0,28.0,0,6.501379756572611,6.999422467507961,Sep,Q3,2017
KUH39HQ7,Versie Hillebrand,Dustin Brinkmann,Rangreen,MG Special,MG,Technology,Central,Panama,Lost,0,2017-09-19,2017-09-22,55,2938.67,8775.0,30.0,0,7.9860526091348385,9.079776001955066,Sep,Q3,2017
RW6QS352,Versie Hillebrand,Dustin Brinkmann,Statholdings,GTX Plus Pro,GTX,Employment,Central,United States,Won,1,2017-09-19,2017-12-31,5482,291.27,586.0,20.0,0,5.677678032570093,6.375024819828097,Sep,Q3,2017
1374WYJG,Violet Mclelland,Cara Losch,Kan-code,MG Advanced,MG,Software,East,United States,Won,1,2017-09-19,2017-12-31,3393,11698.03,34288.0,35.0,0,9.367261211366051,10.442579882010428,Sep,Q3,2017
1T8R8X79,Zane Levy,Summer Sewald,Nam-zim,MG Advanced,MG,Services,West,Brazil,Won,1,2017-09-19,2017-11-19,3393,405.59,1179.0,30.0,1,6.007805306696034,7.07326971745971,Sep,Q3,2017
0ZXS3AIR,Boris Faz,Rocco Neubert,Betasoloin,GTX Basic,GTX,Medical,East,United States,Won,1,2017-09-20,2017-12-26,550,251.41,495.0,18.0,0,5.531054749533568,6.206575926724928,Sep,Q3,2017
SBTVPORC,Corliss Cosme,Cara Losch,Gekko & Co,GTX Pro,GTX,Retail,East,United States,Won,1,2017-09-20,2017-09-29,4821,2520.83,3502.0,27.0,0,7.832740107432939,8.161375023197486,Sep,Q3,2017
XZKZYO55,Daniell Hammack,Rocco Neubert,Kan-code,GTX Pro,GTX,Software,East,United States,Won,1,2017-09-20,2017-12-16,4821,11698.03,34288.0,35.0,0,9.367261211366051,10.442579882010428,Sep,Q3,2017
AMCOSQZC,Darcel Schlecht,Melvin Marxen,Warephase,GTX Pro,GTX,Services,Central,United States,Won,1,2017-09-20,2017-12-18,4821,2041.73,5276.0,20.0,0,7.622042427493597,8.571113033405668,Sep,Q3,2017
6C2CJX31,Donn Cantrell,Rocco Neubert,Kan-code,GTX Plus Basic,GTX,Software,East,United States,Lost,0,2017-09-20,2017-12-23,1096,11698.03,34288.0,35.0,0,9.367261211366051,10.442579882010428,Sep,Q3,2017
VQQR3OUI,Elease Gluck,Celia Rouche,Doncon,MG Special,MG,Technology,West,United States,Won,1,2017-09-20,2017-12-31,55,587.72,1501.0,7.0,0,6.377950688618344,7.31455283232408,Sep,Q3,2017
UWYFOEMO,Hayden Neloms,Celia Rouche,Dalttechnology,MG Special,MG,Software,West,United States,Won,1,2017-09-20,2017-09-26,55,98.79,96.0,4.0,1,4.603067977896221,4.574710978503383,Sep,Q3,2017
ZXNHUYCM,James Ascencio,Summer Sewald,Goodsilron,GTX Plus Pro,GTX,Marketing,West,United States,Lost,0,2017-09-20,2017-10-01,5482,2952.73,5107.0,17.0,0,7.990824057424448,8.53856321715243,Sep,Q3,2017
KHG4UMKP,James Ascencio,Summer Sewald,Blackzim,MG Special,MG,Retail,West,United States,Won,1,2017-09-20,2017-11-24,55,497.11,1588.0,8.0,0,6.210820936167614,7.370860166536716,Sep,Q3,2017
5R7N3RKQ,Jonathan Berthelot,Melvin Marxen,Ron-tech,GTX Pro,GTX,Medical,Central,United States,Won,1,2017-09-20,2017-09-30,4821,3922.42,6837.0,25.0,0,8.274719001401705,8.830250570199247,Sep,Q3,2017
TEM0I59X,Kami Bicknell,Summer Sewald,Lexiqvolax,GTX Plus Pro,GTX,Medical,West,United States,Won,1,2017-09-20,2017-12-09,5482,1618.89,3889.0,13.0,0,7.390113524686469,8.266164436612492,Sep,Q3,2017
1WPZ1MCO,Markita Hansen,Celia Rouche,Goodsilron,GTX Basic,GTX,Marketing,West,United States,Won,1,2017-09-20,2017-09-29,550,2952.73,5107.0,17.0,0,7.990824057424448,8.53856321715243,Sep,Q3,2017
1AQKM7VU,Markita Hansen,Celia Rouche,Y-corporation,GTX Pro,GTX,Employment,West,United States,Won,1,2017-09-20,2017-11-24,4821,2871.35,9561.0,34.0,0,7.962885789038285,9.165552189186048,Sep,Q3,2017
VTVYSUZG,Moses Frase,Dustin Brinkmann,Cancity,MG Advanced,MG,Retail,Central,United States,Won,1,2017-09-20,2017-12-28,3393,718.62,2448.0,16.0,0,6.578723294908609,7.803435056952168,Sep,Q3,2017
6ZSAKAHX,Rosalina Dieter,Celia Rouche,Plexzap,GTX Plus Basic,GTX,Retail,West,United States,Won,1,2017-09-20,2017-12-22,1096,2437.85,4874.0,16.0,0,7.799281895709674,8.491875383431948,Sep,Q3,2017
7TIWLFZD,Vicki Laflamme,Celia Rouche,Golddex,GTX Basic,GTX,Finance,West,United States,Won,1,2017-09-20,2017-10-01,550,52.5,165.0,9.0,0,3.979681653901961,5.111987788356544,Sep,Q3,2017
HXRF96S3,Vicki Laflamme,Celia Rouche,Labdrill,MG Special,MG,Medical,West,United States,Won,1,2017-09-20,2017-12-15,55,2741.37,9226.0,32.0,0,7.916577789020406,9.129889247578555,Sep,Q3,2017
WTEAOER0,Violet Mclelland,Cara Losch,Bubba Gump,GTX Basic,GTX,Software,East,United States,Won,1,2017-09-20,2017-12-14,550,987.39,2253.0,15.0,0,6.896077356701882,7.720461694599722,Sep,Q3,2017
T8LSQO2S,Wilburn Farren,Cara Losch,Xx-zobam,GTX Plus Pro,GTX,Entertainment,East,United States,Lost,0,2017-09-20,2017-11-24,5482,3838.39,8274.0,28.0,0,8.253068778796447,9.020994200245264,Sep,Q3,2017
ABMOVF1A,Anna Snelling,Dustin Brinkmann,Toughzap,MG Special,MG,Retail,Central,United States,Won,1,2017-09-21,2017-09-30,55,332.43,799.0,22.0,0,5.809432948272155,6.684611727667927,Sep,Q3,2017
Q2GK9IT2,Boris Faz,Rocco Neubert,Yearin,GTX Pro,GTX,Retail,East,United States,Lost,0,2017-09-21,2017-12-02,4821,2261.05,3851.0,12.0,0,7.724026760764218,8.256347772918016,Sep,Q3,2017
J0WKJLR6,Cassey Cress,Rocco Neubert,Massive Dynamic,GTX Plus Basic,GTX,Entertainment,East,United States,Won,1,2017-09-21,2017-11-21,1096,665.06,1095.0,28.0,0,6.501379756572611,6.999422467507961,Sep,Q3,2017
B1D3HP8V,Corliss Cosme,Cara Losch,Plussunin,GTX Plus Basic,GTX,Retail,East,United States,Lost,0,2017-09-21,2017-11-22,1096,1419.98,4018.0,14.0,0,7.259102053402697,8.2987883944492,Sep,Q3,2017
QHP95ULI,Corliss Cosme,Cara Losch,Kan-code,GTX Pro,GTX,Software,East,United States,Lost,0,2017-09-21,2017-09-25,4821,11698.03,34288.0,35.0,0,9.367261211366051,10.442579882010428,Sep,Q3,2017
OAMR9KPA,Corliss Cosme,Cara Losch,Bluth Company,GTX Basic,GTX,Technology,East,United States,Won,1,2017-09-21,2017-12-21,550,1242.32,3027.0,24.0,1,7.1255405000516605,8.01565761455734,Sep,Q3,2017
0GRGY09E,Darcel Schlecht,Melvin Marxen,Rangreen,GTX Pro,GTX,Technology,Central,Panama,Lost,0,2017-09-21,2017-11-25,4821,2938.67,8775.0,30.0,0,7.9860526091348385,9.079776001955066,Sep,Q3,2017
MP9PICCD,Darcel Schlecht,Melvin Marxen,Treequote,GTX Pro,GTX,Telecommunications,Central,United States,Won,1,2017-09-21,2017-12-30,4821,5266.09,8595.0,29.0,1,8.569233306863506,9.059052257762401,Sep,Q3,2017
F34QYKQJ,Donn Cantrell,Rocco Neubert,Betasoloin,GTX Pro,GTX,Medical,East,United States,Lost,0,2017-09-21,2017-11-30,4821,251.41,495.0,18.0,0,5.531054749533568,6.206575926724928,Sep,Q3,2017
DHJ8KOUV,Gladys Colclough,Melvin Marxen,Condax,GTX Plus Pro,GTX,Medical,Central,United States,Won,1,2017-09-21,2017-12-05,5482,4.54,9.0,0.0,0,1.7119945007591924,2.302585092994046,Sep,Q3,2017
JYNYK957,James Ascencio,Summer Sewald,Labdrill,MG Advanced,MG,Medical,West,United States,Won,1,2017-09-21,2017-12-02,3393,2741.37,9226.0,32.0,0,7.916577789020406,9.129889247578555,Sep,Q3,2017
NOLWR5EX,Kami Bicknell,Summer Sewald,Sunnamplex,GTX Plus Basic,GTX,Marketing,West,Poland,Lost,0,2017-09-21,2017-10-02,1096,894.37,1593.0,9.0,0,6.797237040666615,7.374001859350161,Sep,Q3,2017
BUHR2X8U,Kary Hendrixson,Summer Sewald,Green-Plus,GTX Basic,GTX,Services,West,United States,Won,1,2017-09-21,2017-12-30,550,692.19,1922.0,14.0,0,6.541304131886272,7.56164174558878,Sep,Q3,2017
4OPFJFRO,Kary Hendrixson,Summer Sewald,Plexzap,GTX Pro,GTX,Retail,West,United States,Won,1,2017-09-21,2017-11-14,4821,2437.85,4874.0,16.0,0,7.799281895709674,8.491875383431948,Sep,Q3,2017
MLV2QDU6,Lajuana Vencill,Dustin Brinkmann,Condax,GTX Plus Pro,GTX,Medical,Central,United States,Won,1,2017-09-21,2017-11-26,5482,4.54,9.0,0.0,0,1.7119945007591924,2.302585092994046,Sep,Q3,2017
V7T9ZP6C,Markita Hansen,Celia Rouche,J-Texon,GTX Basic,GTX,Retail,West,United States,Won,1,2017-09-21,2017-10-01,550,1388.67,3583.0,28.0,0,7.2368215878665625,8.18423477409482,Sep,Q3,2017
WYS1XI44,Marty Freudenburg,Melvin Marxen,Warephase,MG Special,MG,Services,Central,United States,Won,1,2017-09-21,2017-09-27,55,2041.73,5276.0,20.0,0,7.622042427493597,8.571113033405668,Sep,Q3,2017
C3HN12Z8,Maureen Marcano,Summer Sewald,Kan-code,GTX Basic,GTX,Software,West,United States,Lost,0,2017-09-21,2017-10-03,550,11698.03,34288.0,35.0,0,9.367261211366051,10.442579882010428,Sep,Q3,2017
YCQXHVMZ,Reed Clapper,Rocco Neubert,The New York Inquirer,GTX Pro,GTX,Medical,East,United States,Won,1,2017-09-21,2017-12-22,4821,439.21,792.0,21.0,0,6.0872518857811775,6.675823221634848,Sep,Q3,2017
4PLSG7A3,Versie Hillebrand,Dustin Brinkmann,dambase,MG Special,MG,Marketing,Central,United States,Won,1,2017-09-21,2017-12-12,55,2173.98,2928.0,22.0,1,7.684774748078207,7.982416346827733,Sep,Q3,2017
ZD772DU8,Vicki Laflamme,Celia Rouche,Groovestreet,MG Special,MG,Retail,West,United States,Lost,0,2017-09-21,2017-12-03,55,223.8,299.0,14.0,0,5.415211118019536,5.703782474656201,Sep,Q3,2017
2KVQ5Z4M,Wilburn Farren,Cara Losch,Xx-zobam,MG Advanced,MG,Entertainment,East,United States,Lost,0,2017-09-21,2017-11-29,3393,3838.39,8274.0,28.0,0,8.253068778796447,9.020994200245264,Sep,Q3,2017
U6LLSWEN,Cassey Cress,Rocco Neubert,Plussunin,GTX Plus Basic,GTX,Retail,East,United States,Lost,0,2017-09-22,2017-11-27,1096,1419.98,4018.0,14.0,0,7.259102053402697,8.2987883944492,Sep,Q3,2017
RVQTWBKE,Cassey Cress,Rocco Neubert,Donware,GTX Plus Pro,GTX,Marketing,East,United States,Lost,0,2017-09-22,2017-11-24,5482,1197.44,2570.0,18.0,0,7.088775990043044,7.852050207265889,Sep,Q3,2017
BWPBMVQH,Corliss Cosme,Cara Losch,Zotware,GTX Basic,GTX,Software,East,United States,Lost,0,2017-09-22,2017-11-29,550,4478.47,13809.0,38.0,0,8.407260014839183,9.533148246403337,Sep,Q3,2017
YPSXMDRH,Daniell Hammack,Rocco Neubert,The New York Inquirer,GTX Pro,GTX,Medical,East,United States,Won,1,2017-09-22,2017-12-23,4821,439.21,792.0,21.0,0,6.0872518857811775,6.675823221634848,Sep,Q3,2017
Q46QSEGT,Darcel Schlecht,Melvin Marxen,Gogozoom,GTX Pro,GTX,Telecommunications,Central,United States,Lost,0,2017-09-22,2017-10-03,4821,86.68,187.0,10.0,1,4.473693823199706,5.236441962829949,Sep,Q3,2017
DT0ZJ9Z2,Darcel Schlecht,Melvin Marxen,Inity,GTX Pro,GTX,Marketing,Central,United States,Won,1,2017-09-22,2017-12-24,4821,2403.58,8801.0,31.0,0,7.785130531114553,9.082734247371036,Sep,Q3,2017
55ZNV61S,Donn Cantrell,Rocco Neubert,Bioplex,GTX Basic,GTX,Medical,East,United States,Lost,0,2017-09-22,2017-10-04,550,326.82,1016.0,26.0,0,5.792464677261214,6.92461239604856,Sep,Q3,2017
6PQS93V2,Donn Cantrell,Rocco Neubert,Vehement Capital Partners,GTX Pro,GTX,Finance,East,United States,Won,1,2017-09-22,2017-10-04,4821,646.1,883.0,24.0,1,6.47250084206322,6.784457062637643,Sep,Q3,2017
V929BUUS,Gladys Colclough,Melvin Marxen,Isdom,GTX Plus Basic,GTX,Medical,Central,United States,Lost,0,2017-09-22,2017-12-21,1096,3178.24,4540.0,15.0,0,8.064397453499982,8.420902531097951,Sep,Q3,2017
LDYYOH6W,Gladys Colclough,Melvin Marxen,Bioholding,GTX Pro,GTX,Medical,Central,Philipines,Won,1,2017-09-22,2017-11-24,4821,587.34,1356.0,5.0,0,6.377305012079846,7.213031659834869,Sep,Q3,2017
4MFY8UXP,Gladys Colclough,Melvin Marxen,Ron-tech,MG Advanced,MG,Medical,Central,United States,Won,1,2017-09-22,2017-12-14,3393,3922.42,6837.0,25.0,0,8.274719001401705,8.830250570199247,Sep,Q3,2017
EBJMZ5VE,James Ascencio,Summer Sewald,Cheers,GTX Plus Pro,GTX,Entertainment,West,United States,Won,1,2017-09-22,2017-10-02,5482,4269.9,6472.0,24.0,1,8.35957985684692,8.77539495854551,Sep,Q3,2017
CMXOTVL7,Jonathan Berthelot,Melvin Marxen,Conecom,GTX Pro,GTX,Technology,Central,United States,Won,1,2017-09-22,2017-10-02,4821,1520.66,1806.0,12.0,0,7.3275571231903545,7.499423290592229,Sep,Q3,2017
9XF2B7RS,Kami Bicknell,Summer Sewald,Fasehatice,GTX Basic,GTX,Retail,West,United States,Won,1,2017-09-22,2017-09-28,550,4968.91,7523.0,27.0,0,8.511157010274799,8.925853190420922,Sep,Q3,2017
WHV85GOQ,Kary Hendrixson,Summer Sewald,Sonron,GTX Basic,GTX,Telecommunications,West,United States,Lost,0,2017-09-22,2017-11-28,550,1699.85,5108.0,18.0,0,7.438883405085958,8.538758969330798,Sep,Q3,2017
MXJAH0R5,Maureen Marcano,Summer Sewald,Plusstrip,MG Special,MG,Entertainment,West,United States,Lost,0,2017-09-22,2017-11-28,55,349.81,315.0,15.0,0,5.860244766363111,5.755742213586912,Sep,Q3,2017
OXW7DBDT,Rosalina Dieter,Celia Rouche,Doncon,GTX Plus Basic,GTX,Technology,West,United States,Lost,0,2017-09-22,2017-11-02,1096,587.72,1501.0,7.0,0,6.377950688618344,7.31455283232408,Sep,Q3,2017
W5EGDYPK,Rosalina Dieter,Celia Rouche,Newex,MG Special,MG,Services,West,Germany,Won,1,2017-09-22,2017-10-01,55,1012.72,3492.0,26.0,0,6.921382011896794,8.158516244806831,Sep,Q3,2017
C13104YM,Versie Hillebrand,Dustin Brinkmann,Toughzap,MG Special,MG,Retail,Central,United States,Lost,0,2017-09-22,2017-12-16,55,332.43,799.0,22.0,0,5.809432948272155,6.684611727667927,Sep,Q3,2017
